X,Y,veg2010,TRI,snowcov,HFI2012
403994.1485,5898465,92.88773,36.08572,9.76563,128
407994.1485,5898465,38.551,29.22131,11.15625,128
411994.1485,5898465,103.21782,24.77527,9.44643,128
415994.1485,5898465,158.32454,29.78925,6.34375,128
419994.1485,5898465,184.88719,12.40292,0.71875,128
423994.1485,5898465,199.56983,7.46711,0.04688,128
427994.1485,5898465,183.62384,35.95466,2.17188,128
431994.1485,5898465,96.66474,24.78667,8.32813,128
435994.1485,5898465,188.60972,24.78667,0.73438,127.8288
439994.1485,5898465,136.47323,6.38387,0.21875,125.82741
443994.1485,5898465,124.23565,11.56017,0.03125,112.58485
447994.1485,5898465,140.04915,18.96102,0,112.78672
451994.1485,5898465,160.74969,24.86126,0.40625,104.89965
455994.1485,5898465,142.55417,24.09438,0.82813,94.97283
459994.1485,5898465,196.79182,13.30057,0.79688,93.77948
463994.1485,5898465,164.5608,10.77599,1.5625,75.1304
467994.1485,5898465,153.80548,13.75023,0.9375,51.49379
471994.1485,5898465,120.80602,10.06846,0.09375,64.99604
475994.1485,5898465,144.68434,8.84938,0,102.77193
479994.1485,5898465,168.36281,6.30194,0,121.73535
483994.1485,5898465,175.62114,5.6745,0.125,101.48816
487994.1485,5898465,182.02122,5.08559,0.03125,78.27403
491994.1485,5898465,185.31497,7.20679,0.45313,106.08121
495994.1485,5898465,189.63356,8.86779,0.14063,119.74816
499994.1485,5898465,187.76042,10.25242,0,115.41487
503994.1485,5898465,158.09853,6.17799,0,97.82333
507994.1485,5898465,149.4159,4.62006,0.03125,87.60349
511994.1485,5898465,168.6311,6.26061,0,90.46865
515994.1485,5898465,141.77577,5.65121,0,70.25967
359994.1485,5894465,122.89022,19.41702,11.81034,128
363994.1485,5894465,71.59227,18.26158,11.95313,128
379994.1485,5894465,58.13312,26.12396,11.94737,128
383994.1485,5894465,55.4137,23.11184,12,128
387994.1485,5894465,105.98043,33.8358,11.8125,128
391994.1485,5894465,90.55939,26.87101,11.28125,128
395994.1485,5894465,88.72803,29.94936,10.96875,128
399994.1485,5894465,75.97252,26.70655,11.57813,128
403994.1485,5894465,57.68618,33.38834,11.78125,128
407994.1485,5894465,37.32228,35.3864,11.70313,128
411994.1485,5894465,91.27508,37.97282,9.44643,128
415994.1485,5894465,124.91304,27.68818,5.90625,128
419994.1485,5894465,152.41708,27.68818,4.60938,128
423994.1485,5894465,182.03789,30.50862,0.29688,128
427994.1485,5894465,196.10737,11.50995,0.08929,128
431994.1485,5894465,165.74239,12.84726,0.57813,128
435994.1485,5894465,120.13571,9.85056,0.03125,124.84538
439994.1485,5894465,154.0382,16.30507,0,124.06475
443994.1485,5894465,185.17562,16.41828,0,126.42849
447994.1485,5894465,140.96359,32.15638,1.35938,128
451994.1485,5894465,190.60272,35.56636,2.0625,128
455994.1485,5894465,187.31545,26.56782,4.95313,124.35831
459994.1485,5894465,179.25311,19.5807,2.84375,88.81015
463994.1485,5894465,135.46825,10.30575,1.84375,63.42143
467994.1485,5894465,134.16219,9.28778,0.70313,49.36347
471994.1485,5894465,118.85652,9.78824,0.53125,106.61289
475994.1485,5894465,184.29363,6.43557,0.07813,121.9441
479994.1485,5894465,180.41778,7.42059,0,125.88203
483994.1485,5894465,199.54177,8.16894,0,118.56576
487994.1485,5894465,171.9139,5.65898,0.09375,72.55423
491994.1485,5894465,151.48028,4.50782,0.54688,68.29658
495994.1485,5894465,186.28362,7.6335,0.65625,110.32738
499994.1485,5894465,191.36017,13.52291,0.14063,113.56867
503994.1485,5894465,159.91227,11.60029,0.23438,102.09849
507994.1485,5894465,143.82531,6.26064,0.04688,82.86005
511994.1485,5894465,155.21141,4.42833,0,81.30963
515994.1485,5894465,129.17725,4.05808,0.03125,81.76704
363994.1485,5890465,31.74584,7.74711,12,128
383994.1485,5890465,66.28812,24.69515,12,128
387994.1485,5890465,90.38463,20.62032,12,128
391994.1485,5890465,58.58098,30.96686,12,128
395994.1485,5890465,51.03766,29.43112,11.875,128
399994.1485,5890465,46.04464,25.82747,12,128
403994.1485,5890465,112.3705,25.82747,11.09375,128
407994.1485,5890465,65.1323,37.9791,11,128
411994.1485,5890465,62.6928,34.34024,11.45455,128
431994.1485,5890465,179.55576,6.30834,0,127.29317
435994.1485,5890465,114.02003,3.23935,0,124.8262
439994.1485,5890465,93.55179,27.53178,1.625,128
443994.1485,5890465,192.85536,31.79515,1.82813,127.63373
447994.1485,5890465,172.64752,21.7362,0.64063,126.58257
451994.1485,5890465,115.22935,35.86305,3.42188,128
455994.1485,5890465,191.35846,30.04052,3.51563,128
459994.1485,5890465,205.78773,22.48387,3,121.69214
463994.1485,5890465,159.99231,17.83352,2.70313,85.96972
467994.1485,5890465,144.4097,7.77709,1.71875,56.17333
471994.1485,5890465,168.6778,11.34613,1.51563,96.42698
475994.1485,5890465,197.59301,12.75402,0.60938,120.67636
479994.1485,5890465,195.95287,6.75005,0.03125,122.28456
483994.1485,5890465,172.59301,6.02174,0,108.20058
487994.1485,5890465,173.73292,6.24418,0.07813,111.87562
491994.1485,5890465,147.65586,4.56971,0.4375,117.56234
495994.1485,5890465,139.5387,4.59941,0.51563,79.84634
499994.1485,5890465,147.41281,7.63087,0.01563,97.00054
503994.1485,5890465,163.02209,12.03505,0.04688,106.26638
507994.1485,5890465,176.25027,11.16048,0.51563,109.09084
511994.1485,5890465,155.29651,5.57827,0.14063,93.38451
515994.1485,5890465,143.61374,4.37422,0.03125,95.11091
431994.1485,5886465,187.85996,9.1796,0,125.83467
435994.1485,5886465,55.90047,3.07465,0,126.03106
439994.1485,5886465,49.24627,6.49741,0.06944,128
443994.1485,5886465,59.33983,33.92937,4.26389,128
447994.1485,5886465,151.54255,34.73499,4.69444,127.18304
451994.1485,5886465,154.99953,31.76483,2.26389,128
455994.1485,5886465,139.42888,34.32743,2.22222,128
459994.1485,5886465,190.6538,27.23019,4.15278,127.99514
463994.1485,5886465,200.99666,19.06229,2.41667,100.64433
467994.1485,5886465,139.08319,12.8523,2.68056,79.00974
471994.1485,5886465,141.60031,11.2941,2.30556,86.58234
475994.1485,5886465,166.14045,10.77143,1.59722,96.2672
479994.1485,5886465,187.47842,13.00066,0.59722,101.78346
483994.1485,5886465,156.51514,11.65251,0.13889,82.8212
487994.1485,5886465,168.27539,10.34946,0.11111,89.63983
491994.1485,5886465,134.19538,7.69457,0.54167,87.14849
495994.1485,5886465,127.64313,6.7737,0.88889,87.56549
499994.1485,5886465,87.32997,7.07834,0.625,61.94981
503994.1485,5886465,136.83082,8.76084,0.11111,88.73781
507994.1485,5886465,146.38824,9.73607,0.30556,101.03358
511994.1485,5886465,187.22166,10.49371,0.65278,113.19498
515994.1485,5886465,182.11615,5.71794,0.375,118.05641
431994.1485,5882465,75.54082,6.56648,0,124.95027
435994.1485,5882465,92.78758,18.35583,0.03125,127.83215
439994.1485,5882465,49.90101,10.57277,0,128
443994.1485,5882465,49.98401,13.84639,0.09375,128
447994.1485,5882465,52.34255,30.94353,4.8125,128
451994.1485,5882465,113.94845,36.08987,7.10938,128
455994.1485,5882465,167.11793,28.0574,3.6875,128
459994.1485,5882465,136.46545,25.29427,5.8125,128
463994.1485,5882465,188.78843,26.67692,5.34375,127.10879
467994.1485,5882465,144.64589,21.49041,3.59375,81.92168
471994.1485,5882465,85.64573,17.40726,2.5625,42.19055
475994.1485,5882465,167.6361,16.30045,2.3125,111.01813
479994.1485,5882465,160.0441,11.67022,1.71875,85.93199
483994.1485,5882465,173.99557,14.21487,1.5625,116.18664
487994.1485,5882465,163.19961,9.42378,1.09375,109.95141
491994.1485,5882465,121.97143,7.47021,0.9375,103.28691
495994.1485,5882465,121.44674,8.01755,0.90625,86.29371
499994.1485,5882465,100.2097,4.36882,1.78125,92.01184
503994.1485,5882465,109.59946,5.59503,1.53125,82.80797
507994.1485,5882465,134.38195,5.32412,1.46875,94.90824
511994.1485,5882465,118.91048,6.82304,1.20313,78.20078
515994.1485,5882465,153.42814,10.60801,0.6875,95.38797
431994.1485,5878465,182.06093,47.69717,0,128
435994.1485,5878465,117.2522,36.74631,4.05,128
439994.1485,5878465,83.14146,34.3222,3.09375,128
443994.1485,5878465,48.21234,20.87481,0.01563,128
447994.1485,5878465,49.94503,24.23527,1.95313,128
451994.1485,5878465,48.79348,29.04347,5.34375,128
455994.1485,5878465,64.36685,39.32944,9.73438,128
459994.1485,5878465,105.08269,31.29046,6.5,128
463994.1485,5878465,85.13269,36.49442,7.375,128
467994.1485,5878465,77.95726,35.47995,8.59375,126.91902
471994.1485,5878465,78.3382,23.58894,4.32813,69.48703
475994.1485,5878465,94.94231,15.31438,2.20313,88.37915
479994.1485,5878465,168.92453,11.11328,2.07813,119.72135
483994.1485,5878465,160.26887,8.30852,1.79688,118.55256
487994.1485,5878465,187.30311,9.77477,2.04688,124.57609
491994.1485,5878465,195.93152,13.26249,1.0625,112.39596
495994.1485,5878465,143.18525,6.44395,1.20313,113.58404
499994.1485,5878465,153.81669,6.11683,1.64063,98.99375
503994.1485,5878465,126.59814,6.4273,1.70313,88.02888
507994.1485,5878465,115.11005,4.6452,1.07813,78.16887
511994.1485,5878465,126.16518,3.56239,0.89063,81.26315
515994.1485,5878465,105.45714,6.06836,0.5625,97.84301
435994.1485,5874465,147.74813,34.29071,4.71875,128
439994.1485,5874465,126.94534,31.63709,6.78125,128
443994.1485,5874465,99.71134,36.56465,2.53125,128
447994.1485,5874465,46.39464,33.00966,1.875,128
451994.1485,5874465,48.97399,21.65587,0.53125,128
455994.1485,5874465,48.33556,32.04052,4.95313,128
459994.1485,5874465,58.26995,36.29055,8.98438,128
463994.1485,5874465,83.46669,38.13984,9.59375,128
467994.1485,5874465,65.29332,32.72373,10.39063,128
471994.1485,5874465,65.31755,32.71169,8.5,128
475994.1485,5874465,64.26281,33.66828,7.6875,119.00462
479994.1485,5874465,160.3948,15.38532,2.875,115.00922
483994.1485,5874465,206.18245,11.37795,3.42188,127.98533
487994.1485,5874465,200.26615,12.97612,2.29688,128
491994.1485,5874465,199.05815,12.01375,1.45313,127.34899
495994.1485,5874465,207.06281,13.71218,1.60938,127.98542
499994.1485,5874465,183.77787,8.82794,2.0625,105.85342
503994.1485,5874465,117.26599,7.54134,1.75,98.84022
507994.1485,5874465,142.38043,5.65954,1.35938,90.12061
511994.1485,5874465,124.06118,7.66877,1.17188,100.94715
439994.1485,5870465,160.28454,37.15854,5.77551,128
443994.1485,5870465,147.78478,33.45306,7.57813,128
447994.1485,5870465,68.26304,38.28654,6.17188,128
451994.1485,5870465,45.5316,41.66742,6.21875,128
455994.1485,5870465,48.18672,17.56905,0.65625,128
459994.1485,5870465,50.11576,32.62254,3.76563,128
463994.1485,5870465,39.7691,45.50198,7.01563,128
467994.1485,5870465,93.34332,33.9551,9.20313,128
471994.1485,5870465,158.0111,20.99101,7.32813,128
475994.1485,5870465,134.24977,22.15393,5.1875,127.24707
479994.1485,5870465,114.00722,28.1946,4.07813,121.74282
483994.1485,5870465,127.30497,24.19986,7.03125,128
487994.1485,5870465,173.05194,19.60195,4.98438,127.99508
491994.1485,5870465,207.18028,14.13724,2.35938,127.99508
495994.1485,5870465,206.03261,14.43895,2.8125,128
499994.1485,5870465,206.25062,14.87978,2.875,126.57234
503994.1485,5870465,184.28113,10.41208,2.14063,119.52258
507994.1485,5870465,175.58626,6.93318,1.76563,121.15215
511994.1485,5870465,148.32329,11.48775,1.3125,117.80534
443994.1485,5866465,96.83486,39.98358,10.30612,128
447994.1485,5866465,169.99452,31.14691,6.20313,128
451994.1485,5866465,136.6713,31.28838,5.29688,128
455994.1485,5866465,56.09174,40.09859,6.59375,128
459994.1485,5866465,84.14344,24.12418,2.95313,128
463994.1485,5866465,45.85023,29.84056,2.73438,128
467994.1485,5866465,41.70826,41.86622,8.46875,128
471994.1485,5866465,60.3652,29.54093,8.84375,128
475994.1485,5866465,145.43318,21.50366,6.73438,120.83284
479994.1485,5866465,139.1909,21.73574,4.90625,98.78747
483994.1485,5866465,139.90984,19.90479,5.09375,118.6816
487994.1485,5866465,172.56983,23.80043,6.25,128
491994.1485,5866465,161.66358,24.43637,5.53125,128
495994.1485,5866465,165.01204,18.30935,6.1875,127.99514
499994.1485,5866465,198.78873,15.68008,3.39063,128
503994.1485,5866465,199.28696,12.75694,2.75,126.27263
507994.1485,5866465,210.00772,11.58618,1.70313,127.99505
447994.1485,5862465,93.31152,36.16475,8.88889,128
451994.1485,5862465,174.22778,30.53137,5.19355,128
455994.1485,5862465,128.96693,31.81409,7.73438,128
459994.1485,5862465,77.00148,38.43429,9.04688,128
463994.1485,5862465,65.53983,28.52938,3.20313,128
467994.1485,5862465,127.46366,28.84495,2.73438,128
471994.1485,5862465,50.40885,39.29668,9.01563,128
475994.1485,5862465,50.31429,31.79463,10.26563,128
479994.1485,5862465,105.48505,20.25259,7.98438,124.65985
483994.1485,5862465,149.35967,13.72276,4.82813,121.28121
487994.1485,5862465,152.854,16.1264,6.71875,127.79429
491994.1485,5862465,165.00621,12.95444,6.625,127.77651
495994.1485,5862465,160.37562,22.35395,5.5,127.30342
499994.1485,5862465,187.67609,17.45999,5.14063,127.97321
503994.1485,5862465,173.73688,10.33319,2.59375,127.09722
451994.1485,5858465,71.45644,43.71419,5.33333,128
455994.1485,5858465,92.12274,36.64315,10.06557,128
459994.1485,5858465,101.51778,33.56693,9.60938,128
463994.1485,5858465,87.07422,39.06381,7.875,128
467994.1485,5858465,166.07182,24.23303,3.15625,128
471994.1485,5858465,105.49208,29.07759,4.40625,128
475994.1485,5858465,44.12135,40.19691,9.3125,128
479994.1485,5858465,68.76118,26.01071,9.32813,128
483994.1485,5858465,141.55085,13.94938,8.35938,128
487994.1485,5858465,187.77108,10.50674,5.15625,127.61456
491994.1485,5858465,182.17306,8.23145,3.70313,127.54957
495994.1485,5858465,162.67508,9.73604,3.09375,127.94333
499994.1485,5858465,181.00411,15.76581,3.0625,126.89181
459994.1485,5854465,83.64467,39.55788,11.27273,128
463994.1485,5854465,126.19236,33.42879,8.75,128
467994.1485,5854465,115.67911,36.61703,8.32813,128
471994.1485,5854465,101.24744,28.17608,9.32813,128
475994.1485,5854465,144.49658,21.68624,3.29688,128
479994.1485,5854465,71.88851,36.08068,5.79688,128
483994.1485,5854465,59.62228,35.83511,8.29688,128
487994.1485,5854465,90.58634,21.26465,9.07813,128
491994.1485,5854465,162.21429,8.43202,6.90625,128
495994.1485,5854465,166.56186,7.57152,4.61667,128
467994.1485,5850465,147.29159,27.49239,10.02703,128
471994.1485,5850465,68.25205,35.73532,11.38298,128
475994.1485,5850465,136.79834,32.5135,4.58621,128
479994.1485,5850465,106.78011,31.62149,8.33333,128
483994.1485,5850465,149.23509,27.43543,6.45283,128
